fid,id,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDRE0517_b1_count,NDRE0517_b1_mean,NDRE0517_b1_stdev,NDVI_b1_count,NDVI_b1_mean,NDVI_b1_stdev,T_2021,T_2022,PLOT_ID,n,distance,feature_x,feature_y,nearest_x,nearest_y
"1555",,4.219858,0,14.233794,1.741017,42.42762,2.29959,16.511923,5.92604,3.055646,6.301578,73.380669,0,0,10.085945,"6",30.953051,25.274012,,,,,,5.801578,"0",15953,0.632456908997627,0.0292771609061288,15953,0.927249587505789,0.020610219468851,Control,Mineral,10-a,"1",0,12.2913098191915,55.673684391264,12.2913098191915,55.673684391264
"1556",,4.646636,0,13.892282,1.829485,40.5107,2.721384,13.846969,5.831389,2.256417,6.388083,74.560852,0,0,8.82548,"6",34.050156,23.817076,,,,,,5.888083,"0",15955,0.447046212265014,0.0290042871681377,15956,0.803676985209823,0.0499364801584523,Mineral,OG2,9-c,"1",0,12.2912868095132,55.6732119565564,12.2912868095132,55.6732119565564
"1557",,4.226068,0,14.238684,1.742305,42.455063,2.305727,16.553738,5.923765,3.067088,6.30022,73.363777,0,0,10.091815,"6",30.908712,25.199717,,,,,,5.80022,"0",15956,0.635858379659287,0.0302837320895485,15957,0.925921930763711,0.0236358521939995,Control,Mineral,10-a,"1",0,12.2913119910962,55.6736529774445,12.2913119910962,55.6736529774445
"1558",,4.657268,0,13.867684,1.831689,40.372635,2.731891,13.631758,5.854166,2.198854,6.395068,74.645859,0,0,8.754569,"6",34.27322,23.746883,,,,,,5.895068,"0",15957,0.422220296154362,0.0347925559706134,15957,0.769441694714128,0.0634265305184327,Mineral,OG2,9-c,"1",0,12.2912889813979,55.673180542735,12.2912889813979,55.673180542735
"1559",,4.211273,0,14.247519,1.739238,42.504658,2.291106,16.654585,5.92918,3.087767,6.296947,73.333237,0,0,10.128136,"6",30.828579,25.092657,,,,,,5.796947,"0",15955,0.629280999378514,0.0295776776884276,15955,0.9257630766839,0.0216040365650642,Control,Mineral,10-a,"1",0,12.2913141629966,55.6736215636247,12.2913141629966,55.6736215636247
"1560",,4.665791,0,13.850944,1.833456,40.278667,2.740314,13.434793,5.875883,2.159675,6.401462,74.703712,0,0,8.705033,"6",34.425041,23.697035,,,,,,5.901462,"0",15954,0.386554086893532,0.0335524234358608,15955,0.723156838507086,0.0680955421250254,Mineral,OG2,9-c,"1",0,12.2912911532784,55.6731491289134,12.2912911532784,55.6731491289134
"1561",,4.197901,0,14.232388,1.736466,42.419724,2.27789,16.575165,5.926692,3.052355,6.299525,73.385529,0,0,10.104192,"6",30.965805,24.967306,,,,,,5.799525,"0",15951,0.648931675839593,0.0284222097301425,15952,0.936066861276551,0.0182173339698423,Control,Mineral,10-a,"1",0,12.2913163348927,55.6735901498047,12.2913163348927,55.6735901498047
"1562",,4.6808,0,13.845387,1.836567,40.247482,2.755149,13.286905,5.884167,2.146673,6.406262,74.722908,0,0,8.676555,"6",34.475426,23.668352,,,,,,5.906262,"0",15956,0.371923044926281,0.0361680880220128,15956,0.718515641197252,0.0732224829293478,Mineral,OG2,9-c,"1",0,12.2912933251545,55.6731177150916,12.2912933251545,55.6731177150916
"1563",,4.236145,0,14.218313,1.744394,42.340725,2.315687,16.389318,5.917054,3.019417,6.305557,73.434166,0,0,10.031831,"6",31.093445,24.844051,,,,,,5.805557,"0",15953,0.646255896833932,0.0297359258291142,15953,0.933042020762011,0.0200288071127866,Control,Mineral,10-a,"1",0,12.2913250071848,55.6735591854051,12.2913250071848,55.6735591854051
"1568",,4.798384,0,13.836318,1.860941,40.196575,2.871359,12.790728,5.946383,2.125448,6.422368,74.75425,0,0,8.538073,"6",34.557674,23.688707,,,,,,5.922368,"0",15957,0.383701518137831,0.0410312935083871,15957,0.725869350871653,0.0776442320844342,Mineral,Control,9-d,"1",0,12.2912998407573,55.6730234736248,12.2912998407573,55.6730234736248
"1569",,4.412398,0,14.166482,1.780929,42.049789,2.489882,15.783596,5.85739,2.898117,6.325219,73.613289,0,0,9.73035,"6",31.563496,24.517853,,,,,,5.825219,"0",15952,0.610863181395286,0.0321827150609513,15953,0.920810001151118,0.0232888224029245,OG2,OG2_residual,9-b,"1",0,12.2913250224343,55.6734644945226,12.2913250224343,55.6734644945226
"1569",,4.412398,0,14.166482,1.780929,42.049789,2.489882,15.783596,5.85739,2.898117,6.325219,73.613289,0,0,9.73035,"6",31.563496,24.517853,,,,,,5.825219,"0",15952,0.610863181395286,0.0321827150609513,15953,0.920810001151118,0.0232888224029245,OG2,OG2_residual,10-b,"2",0,12.2913639841018,55.6734671882141,12.2913639841018,55.6734671882141
"1570",,4.818017,0,13.837239,1.865011,40.201744,2.890762,12.671488,5.957617,2.127603,6.426239,74.751068,0,0,8.520931,"6",34.549324,23.706512,,,,,,5.926239,"0",15954,0.405167644280486,0.0351072626551157,15954,0.76136982169339,0.0619736552490238,Mineral,Control,9-d,"1",0,12.2913020126162,55.6729920598021,12.2913020126162,55.6729920598021
"1571",,4.44197,0,14.120973,1.787059,41.79435,2.519108,15.464711,5.844045,2.791614,6.33557,73.770554,0,0,9.589365,"6",31.976206,24.442127,,,,,,5.83557,"0",15954,0.625591124308592,0.0274175194538423,15953,0.93148692589542,0.0192230616388746,OG2,OG2_residual,9-b,"1",0,12.2913271943089,55.6734330807015,12.2913271943089,55.6734330807015
"1571",,4.44197,0,14.120973,1.787059,41.79435,2.519108,15.464711,5.844045,2.791614,6.33557,73.770554,0,0,9.589365,"6",31.976206,24.442127,,,,,,5.83557,"0",15954,0.625591124308592,0.0274175194538423,15953,0.93148692589542,0.0192230616388746,OG2,OG2_residual,10-b,"2",0,12.2913768180602,55.6734365115304,12.2913768180602,55.6734365115304
"1572",,4.817329,0,13.830234,1.864868,40.162422,2.890082,12.55837,5.979777,2.111208,6.429911,74.775276,0,0,8.504406,"6",34.612858,23.718149,,,,,,5.929911,"0",15952,0.383316187412219,0.0321251288478891,15952,0.744741272782849,0.0635365957374252,Mineral,Control,9-d,"1",0,12.2913041844709,55.6729606459792,12.2913041844709,55.6729606459792
"1573",,4.441961,0,14.074073,1.787058,41.531101,2.519099,15.209969,5.834335,2.681857,6.343839,73.932625,0,0,9.4742,"6",32.401527,24.360323,,,,,,5.843839,"0",15957,0.616966171813592,0.0246685207838399,15957,0.926708030014877,0.0183438706116992,OG2,OG2_residual,9-b,"1",0,12.2913293661793,55.6734016668802,12.2913293661793,55.6734016668802
"1575",,4.441126,0,14.032106,1.786885,41.29554,2.518274,14.996507,5.830291,2.583643,6.350768,74.077652,0,0,9.371964,"6",32.782116,24.272905,,,,,,5.850768,"0",15954,0.608400768835891,0.0274676411089981,15953,0.9238767367743,0.0205334047332163,OG2,OG2_residual,9-b,"1",0,12.2913315380454,55.6733702530587,12.2913315380454,55.6733702530587
"1576",,4.816319,0,13.821246,1.864659,40.111977,2.889085,12.471469,5.999885,2.090176,6.432732,74.806335,0,0,8.483334,"6",34.694359,23.739275,,,,,,5.932732,"0",15955,0.370483018826333,0.0306849310075357,15955,0.721446385438896,0.0651247142328324,Mineral,Control,9-d,"1",0,12.2913063563213,55.6729292321561,12.2913063563213,55.6729292321561
"1578",,4.456598,0,13.990441,1.790092,41.061672,2.533565,14.759253,5.827013,2.486136,6.358469,74.221642,0,0,9.254354,"6",33.159969,24.191265,,,,,,5.858469,"0",15952,0.622119243354831,0.027184305656508,15952,0.927821729844109,0.0181078058328933,OG2,OG2_residual,9-b,"1",0,12.2913337099071,55.6733388392369,12.2913337099071,55.6733388392369
"1580",,4.820895,0,13.819456,1.865607,40.101933,2.893606,12.453977,6.022308,2.085988,6.433299,74.812523,0,0,8.474417,"6",34.71059,23.77165,,,,,,5.933299,"0",15957,0.376505174851697,0.0319097033814291,15957,0.734722927273414,0.0655958900708182,Mineral,Control,9-d,"1",0,12.2913085281674,55.6728978183327,12.2913085281674,55.6728978183327
