"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","country.y","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-09-15,"denmark",39,0.192748133431781,0.192877757955681,0.0130323837511241,2021-09-15,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-09-22,"denmark",39,0.266811060408751,0.265764231483141,0.0230829164696236,2021-09-22,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-09-29,"denmark",39,0.273058949245347,0.271740658415688,0.0270966124824351,2021-09-29,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-10-06,"denmark",39,0.281066054980906,0.280154632907065,0.0280432259915248,2021-10-06,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-10-13,"denmark",39,0.309949717351369,0.309929592268808,0.0208720050397373,2021-10-13,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-10-20,"denmark",39,0.329348905218972,0.329136189487245,0.0229892207792511,2021-10-20,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-10-27,"denmark",39,0.348129730198592,0.348403817249669,0.0246159325602646,2021-10-27,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-11-03,"denmark",39,0.386935476213694,0.386739773054918,0.0245964066901554,2021-11-03,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-11-10,"denmark",39,0.424688890576363,0.424677699804306,0.0227667177096009,2021-11-10,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-11-17,"denmark",39,0.462442304939032,0.462615626553694,0.0209370287290463,2021-11-17,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-11-24,"denmark",39,0.487185392941811,0.48708037650259,0.0202059844095397,2021-11-24,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-12-01,"denmark",39,0.483305762952833,0.481904137490401,0.0218919583443385,2021-12-01,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-12-08,"denmark",39,0.478558777873196,0.475829686691512,0.0236511752565405,2021-12-08,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-12-15,"denmark",39,0.473811792793559,0.469755235892623,0.0254103921687425,2021-12-15,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-12-22,"denmark",39,0.469064807713921,0.463680785093735,0.0271696090809444,2021-12-22,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2021-12-29,"denmark",39,0.464317822634284,0.457606334294846,0.0289288259931464,2021-12-29,2021,"OG2",2021,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-01-05,"denmark",39,0.459570837554647,0.451531883495957,0.0306880429053484,2022-01-05,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-01-12,"denmark",39,0.45482385247501,0.445457432697068,0.0324472598175504,2022-01-12,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-01-19,"denmark",39,0.450076867395373,0.43938298189818,0.0342064767297524,2022-01-19,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-01-26,"denmark",39,0.444988187521632,0.433621940073937,0.034756970617658,2022-01-26,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-02-02,"denmark",39,0.417730040848255,0.417142450809479,0.0253458088263869,2022-02-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-02-09,"denmark",38.5714285714286,0.337830571191651,0.33846513075488,0.0305403254127928,2022-02-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-02-16,"denmark",38.5714285714286,0.33767306804657,0.339271570955004,0.0265393118773187,2022-02-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-02-23,"denmark",39,0.384698897174427,0.385885799782617,0.0185243248274283,2022-02-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-03-02,"denmark",39,0.376173251512505,0.375215432260718,0.0168359775051829,2022-03-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-03-09,"denmark",39,0.341736950335048,0.340154467948845,0.0151289438474036,2022-03-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-03-16,"denmark",39,0.307701190312703,0.307080432772636,0.0159273451815048,2022-03-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-03-23,"denmark",39,0.303708003301706,0.302891231541123,0.0155069761427252,2022-03-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-03-30,"denmark",39,0.324773938794221,0.323060886668307,0.015027302575098,2022-03-30,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-04-06,"denmark",39,0.346756619215012,0.343330830335617,0.0155799351632595,2022-04-06,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-04-13,"denmark",39,0.382245498895645,0.382448047399521,0.0151123804971575,2022-04-13,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-04-20,"denmark",39,0.43062100559473,0.432201736739704,0.0164779521790998,2022-04-20,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-04-27,"denmark",39,0.494507293616022,0.49742646089622,0.0201690334693661,2022-04-27,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-05-04,"denmark",39,0.524481816306001,0.527098050429707,0.0239165486945282,2022-05-04,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-05-11,"denmark",39,0.561157976587613,0.563285360733668,0.0160688721419622,2022-05-11,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-05-18,"denmark",39,0.588322675890393,0.591725412342283,0.0167595333833661,2022-05-18,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-05-25,"denmark",39,0.613049446164616,0.617525143235449,0.0175932033660097,2022-05-25,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-06-01,"denmark",39,0.608521068096161,0.611641025543213,0.0201429782435297,2022-06-01,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-06-08,"denmark",39,0.596242301166058,0.597488915547729,0.0199047282512765,2022-06-08,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-06-15,"denmark",39,0.58446492254734,0.584047574549913,0.0153135173604823,2022-06-15,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-06-22,"denmark",39,0.561962573656014,0.560494877664106,0.0133040099712421,2022-06-22,2022,"OG2_residual",2022,7
"OG2","OG2_residual","6-b","OG2 2021","OG2 andet 2022","denmark","25-17",2022-06-29,"denmark",39,0.411370741663041,0.410345579219329,0.011329937030791,2022-06-29,2022,"OG2_residual",2022,7
