"PLOT_ID","timestamp","Block_a","Block_b","NDVI","NDRE","Treatment_2021","Treatment_2022","delta_time","clay","boron","calcium","copper","fineSand","humus","potassium","magnesium","phosphorus","rt","sand","totalN","zinc","silt","jb","coarseSand","altitude","ph","fiSoil"
"10-a",2021-07-07,"Kontrol 2021","Mineral N 2022",0.718500411564531,0.464025930330461,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-07-14,"Kontrol 2021","Mineral N 2022",0.564028804086977,0.375267239477561,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-07-21,"Kontrol 2021","Mineral N 2022",0.444380162017686,0.305411144026688,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-07-28,"Kontrol 2021","Mineral N 2022",0.357627818981806,0.270443429549535,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-08-04,"Kontrol 2021","Mineral N 2022",0.325414867982978,0.241533065379477,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-08-11,"Kontrol 2021","Mineral N 2022",0.29544359948728,0.233233544473745,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-08-18,"Kontrol 2021","Mineral N 2022",0.281100611795079,0.210697019100189,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-08-25,"Kontrol 2021","Mineral N 2022",0.284606789291163,0.197523264214396,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-09-01,"Kontrol 2021","Mineral N 2022",0.289996818417595,0.202457992093904,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-09-08,"Kontrol 2021","Mineral N 2022",0.26897883557138,0.188086746744328,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-09-15,"Kontrol 2021","Mineral N 2022",0.32298689087232,0.191091786054048,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-09-22,"Kontrol 2021","Mineral N 2022",0.363898967703183,0.261641263961792,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-09-29,"Kontrol 2021","Mineral N 2022",0.378436750835842,0.276431530714035,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-10-06,"Kontrol 2021","Mineral N 2022",0.398932837777668,0.290950951831681,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
"10-a",2021-10-13,"Kontrol 2021","Mineral N 2022",0.490928570429484,0.31945161308561,"CON","MIN",7,14.2129632572026,4.21012071434289,0,1.7389989718271,42.3106934785391,2.28996684730431,16.3426081213373,5.89258823190334,3.00689590451688,6.3070734949498,73.4526569754212,0,0,10.044412796703,6,31.1419637196208,25.1992219264319,5.8070734949498,0
